Age,Gender,Item Purchased,Category,Spending,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Spending_Level,High_Spender,Age_Group,Discount_Used,Cluster_K8,PCA1,PCA2,Customer_Persona,Anomaly_Flag,Anomaly
43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Cash,Store Pickup,Yes,28,Venmo,4,Medium,0,Adult,1,2,2.1327362141330224,0.06688924235325291,Family-Oriented Value Buyers,1,Normal
41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Venmo,Next Day Air,Yes,40,Debit Card,6,Low,0,Adult,1,2,2.382499851121696,-0.24199562329232388,Price-Sensitive Budget Shoppers,1,Normal
56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Credit Card,Standard,Yes,46,PayPal,4,Medium,0,Middle_Aged,1,2,2.0170362729132183,0.3189362535617049,Family-Oriented Value Buyers,1,Normal
27,Male,T-shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Bank Transfer,Express,Yes,15,Credit Card,2,Very_High,1,Young_Adult,1,4,0.48266195960680874,2.2723464007723173,High-Value Premium Buyers,1,Normal
46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,PayPal,Next Day Air,Yes,38,Cash,7,Very_High,1,Adult,1,0,0.3614584949189231,2.550993746685408,High-Value Premium Buyers,1,Normal
48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,PayPal,Next Day Air,Yes,30,PayPal,5,High,1,Adult,1,4,0.5692345286811354,2.1872774812402476,High-Value Premium Buyers,1,Normal
52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,32,Debit Card,5,Very_High,1,Middle_Aged,1,0,0.5555071658024854,2.265223288131386,High-Value Premium Buyers,1,Normal
18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Debit Card,Free Shipping,Yes,36,Venmo,4,Low,0,Youth,1,6,2.2929945237745084,-0.17784346619053934,Price-Sensitive Budget Shoppers,1,Normal
64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Yes,PayPal,Standard,Yes,32,Credit Card,2,Medium,0,Middle_Aged,1,2,1.966401279458534,0.29908302369651935,Family-Oriented Value Buyers,1,Normal
54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Credit Card,Store Pickup,Yes,14,Debit Card,3,Medium,0,Middle_Aged,1,2,2.1332791314509634,0.006015072471068708,Family-Oriented Value Buyers,1,Normal
31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Cash,Express,Yes,8,PayPal,6,High,1,Young_Adult,1,4,0.9056698937451307,1.6114834100472717,Deal-Driven Shoppers,1,Normal
30,Male,Hat,Accessories,84,West Virginia,L,Teal,Spring,3.0,Yes,Cash,Next Day Air,Yes,27,Venmo,5,Very_High,1,Young_Adult,1,4,0.6593465818644517,2.1583780105595594,High-Value Premium Buyers,1,Normal
26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Credit Card,Store Pickup,Yes,24,Debit Card,6,Low,0,Young_Adult,1,6,2.4177373935774105,-0.4087931447916949,Price-Sensitive Budget Shoppers,1,Normal
25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Credit Card,Store Pickup,Yes,30,PayPal,1,Low,0,Youth,1,6,2.4217213927292627,-0.40292567776594507,Price-Sensitive Budget Shoppers,-1,Anomaly
59,Male,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Cash,Store Pickup,Yes,34,Debit Card,6,Very_High,1,Middle_Aged,1,0,0.4245539917703031,2.4462945700548193,High-Value Premium Buyers,1,Normal
55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Bank Transfer,Next Day Air,Yes,28,Debit Card,4,Low,0,Middle_Aged,1,2,2.1938505735486475,-0.04929047234581917,Price-Sensitive Budget Shoppers,1,Normal
56,Male,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,Yes,Cash,2-Day Shipping,Yes,27,Debit Card,6,Low,0,Middle_Aged,1,2,2.2881061303841905,-0.14619447028087934,Price-Sensitive Budget Shoppers,1,Normal
62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Cash,Standard,Yes,31,Credit Card,5,Low,0,Middle_Aged,1,2,2.189745058699826,-0.058723841298797624,Price-Sensitive Budget Shoppers,1,Normal
35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Cash,Standard,Yes,23,Bank Transfer,3,Medium,0,Young_Adult,1,6,1.8355498414576374,0.3909702073613185,Family-Oriented Value Buyers,1,Normal
51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,PayPal,Free Shipping,Yes,11,Credit Card,4,Low,0,Middle_Aged,1,2,2.421417978115681,-0.4722964259526602,Price-Sensitive Budget Shoppers,1,Normal
61,Male,Blouse,Clothing,94,Georgia,M,White,Spring,3.0,Yes,Venmo,Store Pickup,Yes,48,Cash,4,Very_High,1,Middle_Aged,1,0,0.5204098229935966,2.434141596672232,High-Value Premium Buyers,1,Normal
27,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Venmo,Next Day Air,Yes,17,Cash,6,Very_High,1,Young_Adult,1,4,0.38540022374061267,2.411038557949139,High-Value Premium Buyers,1,Normal
54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Credit Card,Standard,Yes,36,PayPal,2,Very_High,1,Middle_Aged,1,0,0.45047221639757806,2.4377646942818165,High-Value Premium Buyers,1,Normal
31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Credit Card,Free Shipping,Yes,33,Bank Transfer,1,Medium,0,Young_Adult,1,6,1.917261306284039,0.30035570970391245,Young Trend-Oriented Shoppers,1,Normal
24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,Bank Transfer,2-Day Shipping,Yes,27,PayPal,5,High,1,Youth,1,4,0.9118436381915461,1.6535601290501454,Deal-Driven Shoppers,1,Normal
42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.1,Yes,Debit Card,2-Day Shipping,Yes,14,Credit Card,1,Medium,0,Adult,1,6,1.8824692066064137,0.28808294028470083,Family-Oriented Value Buyers,1,Normal
41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Cash,Express,Yes,5,Credit Card,3,High,1,Adult,1,4,0.6319637163412871,1.9676323733964631,Deal-Driven Shoppers,1,Normal
66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Debit Card,Express,Yes,47,Cash,7,High,1,Senior,1,0,1.0069965589904655,1.7443156460638007,Deal-Driven Shoppers,1,Normal
58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Credit Card,Express,Yes,28,Cash,5,High,1,Middle_Aged,1,0,0.7554303185024956,2.001024105132565,High-Value Premium Buyers,1,Normal
43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Debit Card,Standard,Yes,11,Credit Card,3,High,1,Adult,1,4,0.8507634806555723,1.7276859248466845,Deal-Driven Shoppers,1,Normal
52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Debit Card,Free Shipping,Yes,18,Credit Card,2,Very_High,1,Middle_Aged,1,0,0.5577638403872723,2.2195559759497945,High-Value Premium Buyers,1,Normal
35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Debit Card,Next Day Air,Yes,21,Debit Card,2,Low,0,Young_Adult,1,6,2.508411721182425,-0.47973866207414395,Price-Sensitive Budget Shoppers,1,Normal
23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,PayPal,Store Pickup,Yes,22,Cash,5,Very_High,1,Youth,1,4,0.44985538653824997,2.3479746706680578,High-Value Premium Buyers,1,Normal
25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Credit Card,Express,Yes,33,Cash,7,Low,0,Youth,1,6,2.2845565090188034,-0.23114424535655864,Price-Sensitive Budget Shoppers,-1,Anomaly
33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Bank Transfer,Express,Yes,49,Credit Card,3,Low,0,Young_Adult,1,2,2.3545178518817513,-0.2149561658670573,Price-Sensitive Budget Shoppers,1,Normal
48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Cash,Free Shipping,Yes,10,Debit Card,7,Low,0,Adult,1,6,2.3681928390082794,-0.3640930798382334,Price-Sensitive Budget Shoppers,1,Normal
42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,Bank Transfer,2-Day Shipping,Yes,18,PayPal,2,Low,0,Adult,1,6,2.3991893915760283,-0.4423192032067914,Price-Sensitive Budget Shoppers,1,Normal
55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Venmo,Store Pickup,Yes,28,PayPal,1,Very_High,1,Middle_Aged,1,0,0.6243774788663632,2.202542909843821,High-Value Premium Buyers,1,Normal
59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Venmo,Express,Yes,25,PayPal,2,Very_High,1,Middle_Aged,1,0,0.564786718487611,2.2337261699241884,High-Value Premium Buyers,1,Normal
65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Cash,Express,Yes,6,PayPal,2,High,1,Middle_Aged,1,0,0.700948114229114,1.9902970117856094,High-Value Premium Buyers,1,Normal
59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,PayPal,Express,Yes,44,Venmo,5,Medium,0,Middle_Aged,1,2,2.040513610421212,0.23041298032472898,Family-Oriented Value Buyers,1,Normal
31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,PayPal,Standard,Yes,30,Venmo,6,Low,0,Young_Adult,1,6,2.4937905405245457,-0.4847941354823343,Price-Sensitive Budget Shoppers,1,Normal
49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Bank Transfer,Express,Yes,42,Debit Card,4,High,1,Adult,1,0,0.8468365364838859,1.9374349425561639,Deal-Driven Shoppers,1,Normal
53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Bank Transfer,Standard,Yes,30,PayPal,6,Medium,0,Middle_Aged,1,2,2.0846619012647762,0.05695603741970438,Family-Oriented Value Buyers,1,Normal
48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,PayPal,Store Pickup,Yes,33,Credit Card,5,High,1,Adult,1,0,0.7898136434342665,1.9192005496675602,Deal-Driven Shoppers,1,Normal
23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Debit Card,Express,Yes,24,PayPal,4,High,1,Youth,1,4,0.9371493945007394,1.6751385957723315,Deal-Driven Shoppers,1,Normal
68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Bank Transfer,Store Pickup,Yes,13,Venmo,6,Low,0,Senior,1,2,2.6068463745749897,-0.6585910812949131,Price-Sensitive Budget Shoppers,-1,Anomaly
35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Credit Card,Express,Yes,19,Debit Card,6,Very_High,1,Young_Adult,1,4,0.5979188095006248,2.170796348206034,High-Value Premium Buyers,1,Normal
34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Venmo,Next Day Air,Yes,23,Debit Card,7,Medium,0,Young_Adult,1,6,1.7872948727034472,0.4778643798320382,Deal-Driven Shoppers,1,Normal
62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,PayPal,Free Shipping,Yes,35,Cash,6,Medium,0,Middle_Aged,1,2,2.136541666092954,0.056430556641259164,Family-Oriented Value Buyers,1,Normal
21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Yes,Bank Transfer,Free Shipping,Yes,22,Venmo,6,Medium,0,Youth,1,6,2.0318536536192973,0.07404915870562007,Young Trend-Oriented Shoppers,1,Normal
70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3.0,Yes,Cash,2-Day Shipping,Yes,14,Credit Card,4,High,1,Senior,1,0,0.7865195942110298,1.883436881387182,Deal-Driven Shoppers,1,Normal
55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Debit Card,Express,Yes,47,Debit Card,1,Low,0,Middle_Aged,1,2,2.358458134279309,-0.17630800876889863,Price-Sensitive Budget Shoppers,1,Normal
43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Cash,Standard,Yes,50,Debit Card,7,Medium,0,Adult,1,2,1.908082944892848,0.47886672604817965,Deal-Driven Shoppers,1,Normal
19,Male,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,Yes,PayPal,Free Shipping,Yes,33,PayPal,2,Low,0,Youth,1,6,2.4280028077694427,-0.40850658700418396,Price-Sensitive Budget Shoppers,-1,Anomaly
47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Credit Card,Next Day Air,Yes,7,Debit Card,6,High,1,Adult,1,4,0.7328303716259568,1.8872284365881733,Deal-Driven Shoppers,1,Normal
26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Debit Card,Standard,Yes,3,Cash,6,Very_High,1,Young_Adult,1,4,0.466965478017221,2.202860132567518,High-Value Premium Buyers,1,Normal
46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.3,Yes,PayPal,2-Day Shipping,Yes,35,Credit Card,7,Very_High,1,Adult,1,0,0.34520050413780545,2.56507942021595,High-Value Premium Buyers,1,Normal
19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,PayPal,Standard,Yes,13,PayPal,1,Very_High,1,Youth,1,4,0.4807428235447808,2.217414458077811,High-Value Premium Buyers,-1,Anomaly
49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,PayPal,Standard,Yes,42,PayPal,1,Medium,0,Adult,1,2,2.190180210119226,0.0100227222892742,Family-Oriented Value Buyers,1,Normal
51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,PayPal,Next Day Air,Yes,5,PayPal,3,Medium,0,Middle_Aged,1,6,1.7901843415308607,0.3702860075258198,Family-Oriented Value Buyers,1,Normal
64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Bank Transfer,Store Pickup,Yes,23,Venmo,3,Low,0,Middle_Aged,1,2,2.358018335626554,-0.34421304108327866,Price-Sensitive Budget Shoppers,1,Normal
67,Male,Sunglasses,Accessories,69,New Mexico,M,Lavender,Summer,2.7,Yes,Credit Card,Free Shipping,Yes,11,PayPal,5,High,1,Senior,1,0,0.9089774920083283,1.696338352489957,Deal-Driven Shoppers,1,Normal
37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Debit Card,Free Shipping,Yes,23,Bank Transfer,1,Low,0,Adult,1,6,2.550784985026933,-0.6005383998965896,Price-Sensitive Budget Shoppers,1,Normal
40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Credit Card,Next Day Air,Yes,2,Credit Card,7,Very_High,1,Adult,1,4,0.5896499280335068,2.0669225290084174,High-Value Premium Buyers,1,Normal
38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,PayPal,2-Day Shipping,Yes,33,PayPal,2,Medium,0,Adult,1,2,2.000007802399716,0.23893408015821427,Family-Oriented Value Buyers,1,Normal
66,Male,Hoodie,Clothing,66,West Virginia,M,Blue,Fall,2.5,Yes,Cash,Standard,Yes,6,Bank Transfer,5,High,1,Senior,1,0,0.9526686865920405,1.5990337149413791,Deal-Driven Shoppers,-1,Anomaly
47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,45,Debit Card,4,Medium,0,Adult,1,2,2.2617488089543056,-0.009086355461169142,Family-Oriented Value Buyers,1,Normal
56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Cash,Standard,Yes,25,Cash,4,Low,0,Middle_Aged,1,2,2.345319656452593,-0.27754792406814627,Price-Sensitive Budget Shoppers,1,Normal
51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,PayPal,Free Shipping,Yes,24,Venmo,4,High,1,Middle_Aged,1,0,0.6921412244348875,2.020327905881349,Deal-Driven Shoppers,1,Normal
25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,PayPal,Free Shipping,Yes,10,Venmo,7,High,1,Youth,1,4,0.8151476558980029,1.7110229698213897,Deal-Driven Shoppers,1,Normal
37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Venmo,Free Shipping,Yes,7,Bank Transfer,7,Low,0,Adult,1,6,2.1141698207678443,-0.09436138679309156,Price-Sensitive Budget Shoppers,1,Normal
41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,Venmo,2-Day Shipping,Yes,1,Debit Card,2,Medium,0,Adult,1,6,1.9349152106713579,0.16666859054595823,Family-Oriented Value Buyers,1,Normal
64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Venmo,Next Day Air,Yes,45,Venmo,7,High,1,Middle_Aged,1,0,0.9201089781750237,1.841656219330437,Deal-Driven Shoppers,-1,Anomaly
23,Male,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Cash,Express,Yes,37,Debit Card,2,Very_High,1,Youth,1,4,0.453116799252872,2.439314931779113,High-Value Premium Buyers,1,Normal
62,Male,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,Yes,Credit Card,Free Shipping,Yes,14,PayPal,4,High,1,Middle_Aged,1,0,0.6929904868415327,1.9740770443606432,Deal-Driven Shoppers,1,Normal
39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Venmo,Express,Yes,25,Debit Card,6,High,1,Adult,1,4,0.8086092094790867,1.9425884817404355,Deal-Driven Shoppers,1,Normal
52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Credit Card,Next Day Air,Yes,18,Venmo,3,High,1,Middle_Aged,1,0,1.0739041968088108,1.5198026571378642,Deal-Driven Shoppers,1,Normal
50,Male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Cash,Next Day Air,Yes,37,Cash,7,Low,0,Adult,1,2,2.2629601063274487,-0.12021515736641405,Price-Sensitive Budget Shoppers,1,Normal
28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Venmo,Free Shipping,Yes,30,Bank Transfer,6,Low,0,Young_Adult,1,6,2.1409777635093703,-0.03293914605219608,Price-Sensitive Budget Shoppers,1,Normal
67,Male,Skirt,Clothing,91,Hawaii,L,Yellow,Winter,4.1,Yes,Venmo,Express,Yes,34,Bank Transfer,2,Very_High,1,Senior,1,0,0.49381439252362525,2.3847562885723477,High-Value Premium Buyers,1,Normal
41,Male,Dress,Clothing,99,Ohio,L,Purple,Fall,4.4,Yes,Credit Card,Free Shipping,Yes,49,Debit Card,7,Very_High,1,Adult,1,0,0.3119142863512496,2.6725641673703553,High-Value Premium Buyers,1,Normal
19,Male,Shorts,Clothing,54,Utah,S,Brown,Summer,3.6,Yes,PayPal,Express,Yes,48,Bank Transfer,6,Medium,0,Youth,1,6,1.9408704625941913,0.36570603900001514,Young Trend-Oriented Shoppers,1,Normal
70,Male,Handbag,Accessories,47,Minnesota,L,Turquoise,Winter,3.3,Yes,Credit Card,2-Day Shipping,Yes,33,PayPal,1,Medium,0,Senior,1,2,2.1205881811701888,0.09700580909580148,Family-Oriented Value Buyers,1,Normal
49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.6,Yes,Venmo,Express,Yes,44,Cash,3,High,1,Adult,1,0,0.7703790337418058,2.072855651429805,Deal-Driven Shoppers,1,Normal
59,Male,Belt,Accessories,84,Arizona,S,Olive,Fall,2.8,Yes,Venmo,Free Shipping,Yes,50,Venmo,2,Very_High,1,Middle_Aged,1,0,0.7109972755749965,2.205086066726686,High-Value Premium Buyers,1,Normal
52,Male,Gloves,Accessories,51,New York,S,Purple,Spring,4.3,Yes,Credit Card,2-Day Shipping,Yes,47,Credit Card,6,Medium,0,Middle_Aged,1,2,1.9812734328686534,0.32760050602863966,Family-Oriented Value Buyers,1,Normal
20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Venmo,Store Pickup,Yes,24,PayPal,7,Low,0,Youth,1,6,2.36043326282253,-0.34597770635387615,Price-Sensitive Budget Shoppers,1,Normal
31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Yes,Venmo,Free Shipping,Yes,43,Debit Card,6,High,1,Young_Adult,1,0,1.0273570522950386,1.6981112237291776,Deal-Driven Shoppers,1,Normal
33,Male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Debit Card,Express,Yes,14,Venmo,6,Medium,0,Young_Adult,1,6,1.8951771687493617,0.24495310740524498,Young Trend-Oriented Shoppers,1,Normal
44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Venmo,Free Shipping,Yes,3,Debit Card,4,Medium,0,Adult,1,6,1.770567516282143,0.3910117464572956,Deal-Driven Shoppers,1,Normal
40,Male,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,Yes,Debit Card,Next Day Air,Yes,33,Debit Card,4,High,1,Adult,1,4,0.8311267994984317,1.905703673137042,Deal-Driven Shoppers,1,Normal
69,Male,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Credit Card,Express,Yes,38,Cash,1,Low,0,Senior,1,2,2.351024177831553,-0.22897139542530537,Price-Sensitive Budget Shoppers,-1,Anomaly
29,Male,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,Yes,PayPal,Express,Yes,46,Venmo,2,Very_High,1,Young_Adult,1,0,0.5148477586178111,2.3882779661909597,High-Value Premium Buyers,1,Normal
54,Male,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,Yes,Credit Card,2-Day Shipping,Yes,19,Bank Transfer,7,High,1,Middle_Aged,1,0,0.8591052134395583,1.8060555159587515,Deal-Driven Shoppers,1,Normal
65,Male,Sweater,Clothing,58,Rhode Island,M,Peach,Summer,4.0,Yes,Debit Card,Standard,Yes,20,PayPal,3,Medium,0,Middle_Aged,1,2,1.8555385319615247,0.34575089314008245,Family-Oriented Value Buyers,1,Normal
54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Cash,Free Shipping,Yes,42,Bank Transfer,4,Very_High,1,Middle_Aged,1,0,0.4138446566662933,2.5490227281602715,High-Value Premium Buyers,1,Normal
60,Male,Scarf,Accessories,68,Missouri,L,Violet,Summer,4.7,Yes,Debit Card,2-Day Shipping,Yes,34,Cash,6,High,1,Middle_Aged,1,0,0.8685135203135026,1.8473845940727782,Deal-Driven Shoppers,1,Normal
43,Male,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,Yes,Debit Card,Next Day Air,Yes,5,Cash,6,Medium,0,Adult,1,6,2.1396749593831075,-0.07817504075689291,Family-Oriented Value Buyers,1,Normal
44,Male,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Bank Transfer,Express,Yes,3,PayPal,4,Medium,0,Adult,1,6,2.058120273101141,-0.02510229514698964,Family-Oriented Value Buyers,1,Normal
69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Credit Card,Free Shipping,Yes,46,PayPal,7,Very_High,1,Senior,1,0,0.4453664959767227,2.52968666826611,High-Value Premium Buyers,-1,Anomaly
46,Male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Credit Card,Standard,Yes,16,Venmo,3,High,1,Adult,1,4,0.9192810300570466,1.7216343426157807,Deal-Driven Shoppers,1,Normal
41,Male,Pants,Clothing,56,South Carolina,M,Red,Spring,4.2,Yes,Debit Card,Standard,Yes,21,Debit Card,5,Medium,0,Adult,1,6,1.8498756073042277,0.3542869929541087,Family-Oriented Value Buyers,1,Normal
32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,PayPal,Express,Yes,34,Credit Card,5,Medium,0,Young_Adult,1,6,2.0603040965148645,0.10408029419650734,Young Trend-Oriented Shoppers,1,Normal
26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Cash,Free Shipping,Yes,9,PayPal,7,Very_High,1,Young_Adult,1,4,0.2844571796169911,2.503099955419442,High-Value Premium Buyers,-1,Anomaly
61,Male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Yes,Debit Card,Express,Yes,36,PayPal,2,Medium,0,Middle_Aged,1,2,2.004039131268686,0.28335623310406477,Family-Oriented Value Buyers,1,Normal
49,Male,Hoodie,Clothing,25,South Carolina,S,Pink,Spring,3.4,Yes,Bank Transfer,Express,Yes,22,Credit Card,6,Low,0,Adult,1,2,2.441657602377461,-0.4373542847927216,Price-Sensitive Budget Shoppers,1,Normal
53,Male,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,Yes,Cash,2-Day Shipping,Yes,2,Bank Transfer,4,High,1,Middle_Aged,1,4,0.7754380420431601,1.8119017453263526,Deal-Driven Shoppers,1,Normal
24,Male,Hoodie,Clothing,56,Arkansas,M,Green,Winter,3.4,Yes,Bank Transfer,Next Day Air,Yes,32,Bank Transfer,6,Medium,0,Youth,1,6,1.8839469311516825,0.35167953492816845,Young Trend-Oriented Shoppers,1,Normal
37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,Yes,Bank Transfer,Next Day Air,Yes,29,Cash,7,Medium,0,Adult,1,2,2.1059928490307587,0.07208007836194086,Family-Oriented Value Buyers,1,Normal
43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Yes,PayPal,Standard,Yes,27,Venmo,7,High,1,Adult,1,4,0.8907219229596214,1.7811689216326796,Deal-Driven Shoppers,1,Normal
31,Male,Dress,Clothing,22,Rhode Island,L,Purple,Winter,2.9,Yes,Debit Card,Store Pickup,Yes,33,Credit Card,1,Low,0,Young_Adult,1,6,2.5305615146289937,-0.5019177792991433,Price-Sensitive Budget Shoppers,-1,Anomaly
49,Male,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,Yes,Cash,Standard,Yes,16,Venmo,6,Low,0,Adult,1,2,2.334092955952706,-0.2794613681597117,Price-Sensitive Budget Shoppers,1,Normal
69,Male,Sweater,Clothing,64,Missouri,M,Maroon,Spring,3.7,Yes,Debit Card,Standard,Yes,11,Bank Transfer,4,High,1,Senior,1,0,0.9544384019680439,1.6164259223629383,Deal-Driven Shoppers,1,Normal
65,Male,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,Yes,Cash,2-Day Shipping,Yes,11,Cash,1,Medium,0,Middle_Aged,1,2,2.0832365779244686,-0.016304092294776112,Family-Oriented Value Buyers,1,Normal
41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,Yes,PayPal,2-Day Shipping,Yes,17,Debit Card,5,Very_High,1,Adult,1,4,0.663447231284411,2.0556341881324762,High-Value Premium Buyers,1,Normal
